MUNICIPIO,Y,X,W1,W2,N
Cidelândia,0.513,0,0,0,4
Morada Nova,0.502,0,0,0,4
São Brás,0.496,0.25,0,0.5,4
Roca Sales,0.495,0.25,0,0.3333333333,4
Ouro Preto do Oeste,0.493,0,0,0,4
Várzea da Palma,0.507,0,0,0,4
Coronel Vivida,0.488,0.25,0,1,4
Serafina Corrêa,0.498,0,0,0,4
São Miguel do Oeste,0.486,0,0,0,4
Goioerê,0.483,0,0,0,4
Bela Vista de Goiás,0.514,0,0,0,4
Tapira,0.5,0,0,0,4
Capão do Leão,0.492,0,0,0,4
Raposos,0.481,0,0,0,4
Picuí,0.491,0,0,0,4
Rebouças,0.508,0,0,0,4
Buriti Alegre,0.501,0.25,0,0.3333333333,4
Bacabal,0.478,0.25,0,0.5,4
Victor Graeff,0.498,0.25,0.3333333333,0,4
Rancharia,0.491,0.25,0.5,0,4
Brasiléia,0.516,0.25,0,0.5,4
Conchas,0.503,0.25,0.5,0,4
Arroio Grande,0.497,0,0,0,4
Morretes,0.506,0,0,0,4
Bataguassu,0.509,0.25,0.3333333333,0,4
Morro do Chapéu,0.503,0,0,0,4
Itarana,0.501,0.25,0,0.3333333333,4
Italva,0.487,0.25,0.5,0,4
Paudalho,0.491,0,0,0,4
Buritizeiro,0.503,0.25,0.3333333333,0,4
São Pedro,0.487,0,0,0,4
Itapoá,0.504,0,0,0,4
Baturité,0.492,0.25,0,0.5,4
Angatuba,0.506,0,0,0,4
Turmalina,0.508,0.5,0.5,0.5,4
Corbélia,0.489,0,0,0,4
Caaporã,0.496,0,0,0,4
Triunfo,0.501,0.25,0,0.5,4
Guaçuí,0.491,0.25,0,0.5,4
Vigia,0.513,0.25,0,1,4
União dos Palmares,0.484,0,0,0,4
Nova Fátima,0.495,0.25,0.5,0,4
Gravatal,0.497,0.25,0,0.3333333333,4
Ceres,0.49,0,0,0,4
Abaetetuba,0.508,0.25,0.5,0,4
Tomé-Açu,0.519,0,0,0,4
Porangatu,0.503,0,0,0,4
Rio Verde de Mato Grosso,0.502,0,0,0,4
Catende,0.484,0,0,0,4
Pereiras,0.508,0,0,0,4
Muzambinho,0.503,0,0,0,4
Sarzedo,0.499,0,0,0,4
Ingá,0.486,0,0,0,4
Ibirá,0.497,0,0,0,3
Marialva,0.494,0,0,0,3
Horizonte,0.499,0.3333333333,0.5,0,3
São José de Mipibu,0.499,0.3333333333,0,1,3
Fortaleza dos Valos,0.49,0,0,0,3
Presidente Getúlio,0.497,0,0,0,3
Quatro Pontes,0.487,0,0,0,3
Itaporanga d'Ajuda,0.499,0.3333333333,0,1,3
Alto Bela Vista,0.501,0,0,0,3
Pontalina,0.501,0.3333333333,0.5,0,3
Baependi,0.501,0.3333333333,0,0.5,3
Santo Antônio do Sudoeste,0.49,0,0,0,3
Barra,0.51,0,0,0,3
Cabreúva,0.507,0.3333333333,0.5,0,3
Poções,0.487,0,0,0,3
Cacequi,0.5,0.3333333333,0.5,0,3
Cordeirópolis,0.503,0,0,0,3
Feliz Deserto,0.49,0,0,0,3
Pequeri,0.494,0,0,0,3
Parapuã,0.51,0,0,0,3
São Miguel dos Campos,0.487,0,0,0,3
Quirinópolis,0.508,0.6666666667,1,0.5,3
Santa Bárbara,0.49,0,0,0,3
Itaquiraí,0.522,0,0,0,3
Rio Branco do Sul,0.507,0,0,0,3
Barra do Corda,0.503,0.6666666667,0.5,1,3
Condor,0.491,0,0,0,3
Arroio do Meio,0.498,0,0,0,3
Bambuí,0.495,0.3333333333,0,0.5,3
Desterro,0.487,0,0,0,3
Pentecoste,0.506,0.3333333333,0,1,3
Bilac,0.495,0,0,0,3
Cândido de Abreu,0.513,0,0,0,3
Águas Formosas,0.504,0,0,0,3
Santo Antônio,0.5,0.3333333333,0,0.5,3
Borda da Mata,0.507,0,0,0,3
Maravilha,0.494,0.6666666667,0.5,1,3
Capela,0.496,0,0,0,3
Águas de Lindóia,0.49,0,0,0,3
Campina Grande do Sul,0.496,0,0,0,3
Massaranduba,0.508,0.3333333333,1,0,3
Gabriel Monteiro,0.508,0.6666666667,0,1,3
Rio Pomba,0.497,0,0,0,3
Pacajus,0.491,0,0,0,3
Lapa,0.504,0.3333333333,0,0.5,3
Corinto,0.492,0,0,0,3
Brejo Santo,0.485,0,0,0,3
Castro Alves,0.483,0.3333333333,0,1,3
Alagoa Nova,0.496,0.3333333333,0,0.5,3
São Lourenço do Oeste,0.497,0,0,0,3
Angicos,0.49,0,0,0,3
Abadiânia,0.513,0.3333333333,0.5,0,3
Confresa,0.531,0,0,0,3
Salto Veloso,0.509,0,0,0,3
Mato Grosso,0.499,0,0,0,3
Nova Santa Rita,0.504,0,0,0,3
Caconde,0.501,0.6666666667,0.5,1,3
Maria Helena,0.503,0,0,0,3
Assis Chateaubriand,0.49,0,0,0,3
Jacinto Machado,0.496,0,0,0,3
Itaipulândia,0.504,0,0,0,3
Nova Russas,0.485,0,0,0,3
Niquelândia,0.512,0,0,0,3
Espinosa,0.492,0,0,0,3
Guaíra,0.486,0.3333333333,0,0.5,3
Duartina,0.487,0.6666666667,1,0.5,3
Aragarças,0.502,0.3333333333,0.5,0,3
Elói Mendes,0.495,0,0,0,3
Caibi,0.505,0,0,0,3
Conceição,0.497,0,0,0,3
São João do Itaperiú,0.521,0.3333333333,0,0.5,3
Abaeté,0.495,0,0,0,3
São Joaquim,0.501,0.3333333333,0,0.5,3
Concórdia do Pará,0.517,0,0,0,3
Santa Rosa do Sul,0.503,0,0,0,3
Curiúva,0.511,0.3333333333,0,1,3
Campinas do Sul,0.481,0.3333333333,1,0,3
Capinópolis,0.512,0,0,0,3
Américo Brasiliense,0.503,0,0,0,3
Areiópolis,0.516,0,0,0,3
Cedro,0.494,0.3333333333,0,1,3
Jardinópolis,0.503,0,0,0,3
Conceição do Castelo,0.508,0,0,0,3
Capela de Santana,0.504,0,0,0,3
Ipanguaçu,0.505,0,0,0,3
Catas Altas,0.493,0,0,0,3
São Sepé,0.495,0,0,0,3
Piracaia,0.498,0,0,0,3
Raul Soares,0.492,0,0,0,3
Álvares Machado,0.495,0.6666666667,0,1,3
Codó,0.486,0,0,0,3
Cambuquira,0.494,0,0,0,3
Caetité,0.493,0.3333333333,0.5,0,3
Campo Maior,0.482,0,0,0,3
Ibicaraí,0.49,0,0,0,3
Perdões,0.492,0,0,0,3
Terra Boa,0.496,0,0,0,3
Jequitinhonha,0.509,0,0,0,3
Dois Irmãos do Tocantins,0.553,0,0,0,3
Guaraciaba do Norte,0.494,0,0,0,3
Capitólio,0.509,0,0,0,3
Planalto,0.494,0.3333333333,0.5,0,3
Buritis,0.508,0,0,0,3
Arroio do Tigre,0.505,0,0,0,3
Alcobaça,0.508,0,0,0,3
Valente,0.495,0,0,0,3
Extrema,0.504,0,0,0,3
Pendências,0.498,0,0,0,3
Campo Novo do Parecis,0.526,0.3333333333,0.5,0,3
Monte Belo,0.521,0.3333333333,0.5,0,3
Arroio do Sal,0.495,0,0,0,3
Acopiara,0.501,0,0,0,3
Coari,0.52,0,0,0,3
Paulo Lopes,0.509,0.3333333333,0.5,0,3
Comodoro,0.516,0.3333333333,1,0,3
Pouso Alto,0.505,0,0,0,3
Caarapó,0.501,0,0,0,3
Rio Piracicaba,0.489,0,0,0,3
Ibatiba,0.505,0,0,0,3
Augustinópolis,0.502,0,0,0,3
Ubaporanga,0.505,0,0,0,3
Lambari,0.493,0,0,0,3
Campo do Meio,0.508,0,0,0,3
Sanharó,0.49,0,0,0,3
Maracaju,0.518,0.3333333333,0,1,3
Milhã,0.499,0,0,0,3
Parelhas,0.489,0,0,0,3
Jaru,0.5,0,0,0,3
Ipameri,0.503,0,0,0,3
Iturama,0.502,0,0,0,3
São Domingos do Sul,0.502,0,0,0,3
Breves,0.515,0,0,0,3
Espírito Santo,0.508,0,0,0,3
Ribeirão Bonito,0.503,0,0,0,3
Santo Augusto,0.488,0,0,0,3
Ouricuri,0.493,0,0,0,3
Casa Nova,0.51,0.3333333333,0.5,0,3
Sidrolândia,0.511,0,0,0,3
Águas da Prata,0.494,0,0,0,3
Conde,0.501,0,0,0,3
Cruzília,0.497,0,0,0,2
Assunção,0.505,0.5,0,1,2
Carmo do Cajuru,0.501,0,0,0,2
Deodápolis,0.505,0,0,0,2
Iepê,0.495,0,0,0,2
Monsenhor Tabosa,0.497,0.5,0,1,2
Presidente Bernardes,0.493,0.5,0,1,2
Caculé,0.501,0.5,1,0,2
Serrania,0.504,0.5,1,0,2
Ipuã,0.51,0,0,0,2
Sete Barras,0.514,0,0,0,2
Aparecida do Taboado,0.5,0.5,0,1,2
Rubiácea,0.51,0,0,0,2
Faxinal dos Guedes,0.503,0,0,0,2
Conceição do Mato Dentro,0.503,0,0,0,2
Três Barras,0.5,0.5,0,1,2
Monte Santo de Minas,0.503,0,0,0,2
Tarumirim,0.497,0,0,0,2
São Luís de Montes Belos,0.491,0,0,0,2
Arara,0.48,0.5,0,1,2
Central,0.511,0,0,0,2
Palmeiras,0.496,0,0,0,2
São Francisco de Assis,0.493,0,0,0,2
Arambaré,0.502,0,0,0,2
Pitimbu,0.506,0,0,0,2
Eldorado dos Carajás,0.529,0,0,0,2
Uruçuca,0.497,0,0,0,2
Campestre do Maranhão,0.51,0,0,0,2
São José do Vale do Rio Preto,0.501,0,0,0,2
Abre Campo,0.501,0.5,0,1,2
Ipaussu,0.505,0.5,0,1,2
Maquiné,0.51,0,0,0,2
Ouvidor,0.514,0,0,0,2
Itapuranga,0.495,0,0,0,2
São Pedro dos Ferros,0.494,0,0,0,2
Fazenda Vilanova,0.502,0.5,0,1,2
Paraopeba,0.493,0,0,0,2
Pratinha,0.52,0,0,0,2
Ibaiti,0.503,0,0,0,2
Irineópolis,0.512,0.5,1,0,2
Treviso,0.507,0.5,0,1,2
Barreira,0.497,0,0,0,2
Jijoca de Jericoacoara,0.501,0,0,0,2
Ascurra,0.497,0.5,1,0,2
Água Clara,0.523,0,0,0,2
Medina,0.498,0,0,0,2
Carandaí,0.495,0,0,0,2
Mari,0.49,0,0,0,2
Santo Antônio do Tauá,0.504,0,0,0,2
Pitangueiras,0.51,0,0,0,2
São Desidério,0.525,0,0,0,2
Paiva,0.502,0,0,0,2
Taguaí,0.497,0.5,0,1,2
Caetanópolis,0.501,0,0,0,2
Manoel Viana,0.503,0,0,0,2
Belmonte,0.512,0,0,0,2
Jandaia,0.515,0,0,0,2
Fátima do Sul,0.492,0,0,0,2
Santa Maria de Jetibá,0.513,0,0,0,2
Chaves,0.532,0,0,0,2
Guapé,0.525,0.5,0,1,2
Brotas,0.496,0,0,0,2
Lábrea,0.521,0,0,0,2
São José do Calçado,0.499,0,0,0,2
São Thomé das Letras,0.532,0,0,0,2
Encruzilhada,0.521,0,0,0,2
Nova Esperança,0.489,0,0,0,2
Catuípe,0.492,0,0,0,2
Estação,0.491,0,0,0,2
Apiacá,0.503,0,0,0,2
Posse,0.507,0,0,0,2
Bela Vista de Minas,0.482,0,0,0,2
São Miguel das Missões,0.523,0.5,1,0,2
Salete,0.512,0,0,0,2
Brasília de Minas,0.5,0,0,0,2
Passagem Franca,0.495,0,0,0,2
Rio Acima,0.492,0.5,0,1,2
Paripueira,0.493,0,0,0,2
Ladário,0.501,0.5,0,1,2
Camocim,0.495,0.5,0,1,2
Queimadas,0.499,0,0,0,2
Ouro Verde,0.496,0,0,0,2
Itaberá,0.505,0,0,0,2
Porangaba,0.514,0.5,1,0,2
Porto Xavier,0.502,0,0,0,2
Camutanga,0.501,0,0,0,2
Camargo,0.498,0,0,0,2
Araújos,0.509,0,0,0,2
Monte Alegre de Minas,0.512,0,0,0,2
Guamaré,0.502,0,0,0,2
Trizidela do Vale,0.482,0,0,0,2
São Paulo de Olivença,0.518,0.5,1,0,2
Oliveira dos Brejinhos,0.51,0,0,0,2
Corguinho,0.541,0,0,0,2
Rio dos Cedros,0.512,0,0,0,2
Tio Hugo,0.504,0,0,0,2
Faxinal,0.492,0,0,0,2
Pocinhos,0.499,0,0,0,2
São João do Polêsine,0.483,0,0,0,2
Periquito,0.491,0,0,0,2
Meleiro,0.494,0,0,0,2
Cabrobó,0.488,0,0,0,2
Santa Mariana,0.496,0,0,0,2
Itambacuri,0.484,0,0,0,2
Tarabai,0.498,0,0,0,2
Chapada dos Guimarães,0.522,0.5,1,0,2
Novo Mundo,0.534,0,0,0,2
São Ludgero,0.512,0,0,0,2
Santa Brígida,0.512,0,0,0,2
Catarina,0.496,0,0,0,2
Rio Preto da Eva,0.521,0,0,0,2
Pirapozinho,0.489,0.5,0,1,2
Canelinha,0.507,0,0,0,2
Major Isidoro,0.49,0,0,0,2
Tupanciretã,0.488,0,0,0,2
General Carneiro,0.505,0,0,0,2
Peabiru,0.494,0,0,0,2
Bocaina,0.498,0,0,0,2
Lavínia,0.704,0,0,0,2
Pedralva,0.511,0,0,0,2
Dom Pedro de Alcântara,0.526,0,0,0,2
Pains,0.502,0,0,0,2
Adolfo,0.502,0,0,0,2
Pontal,0.526,0,0,0,2
Lucélia,0.531,0,0,0,2
Padre Bernardo,0.506,0,0,0,2
Buritama,0.502,0,0,0,2
Paraíso do Norte,0.497,0.5,1,0,2
Tailândia,0.517,0.5,1,0,2
Icaraí de Minas,0.518,0,0,0,2
Corupá,0.506,0,0,0,2
Céu Azul,0.491,0,0,0,2
Abadia de Goiás,0.49,0,0,0,2
Minas Novas,0.499,0.5,0,1,2
Abelardo Luz,0.505,0.5,0,1,2
Bom Retiro,0.505,0,0,0,2
Pirapetinga,0.493,0,0,0,2
Planaltina do Paraná,0.506,0,0,0,2
Dom Aquino,0.517,0,0,0,2
Fartura,0.485,0,0,0,2
Sumé,0.494,0,0,0,2
Alpinópolis,0.514,0,0,0,2
Acrelândia,0.526,0.5,1,0,2
Tapurah,0.583,0,0,0,2
Itirapina,0.59,0,0,0,2
Jardim Alegre,0.509,0.5,1,0,2
Boa Vista do Tupim,0.508,0.5,1,0,2
Camapuã,0.519,0,0,0,2
Entre Rios,0.492,0,0,0,2
Meruoca,0.502,0,0,0,2
Iretama,0.512,0,0,0,2
Serra do Mel,0.524,0.5,0,1,2
Restinga Seca,0.493,0,0,0,2
Pindoretama,0.5,0,0,0,2
Brotas de Macaúbas,0.511,0,0,0,2
Monte Mor,0.5,0,0,0,2
Potim,0.566,0,0,0,2
Camocim de São Félix,0.487,0,0,0,2
Serra do Navio,0.533,0,0,0,2
Seberi,0.491,0,0,0,2
Pongaí,0.515,0,0,0,2
Ribeira do Pombal,0.492,0,0,0,2
São Bento do Sapucaí,0.504,0,0,0,2
Campestre,0.52,0,0,0,2
Igarapava,0.495,0,0,0,2
Uruçuí,0.492,0,0,0,2
Caravelas,0.508,0,0,0,2
Exu,0.49,0,0,0,2
Guajará-Mirim,0.503,1,1,1,2
Anicuns,0.514,0,0,0,2
Centenário,0.52,0,0,0,2
Itapiranga,0.51,0,0,0,2
Pimenta Bueno,0.504,0,0,0,2
Itarema,0.516,0,0,0,2
Ourilândia do Norte,0.522,0,0,0,2
Chapada do Norte,0.49,0,0,0,2
Amargosa,0.485,0,0,0,2
Jaíba,0.516,0,0,0,2
Francisco Sá,0.52,0,0,0,2
Simonésia,0.517,0,0,0,2
Nova Iorque,0.508,0,0,0,2
Presidente Médici,0.507,0,0,0,2
Ubatã,0.499,0.5,1,0,2
Campo Erê,0.5,0,0,0,2
Milagres,0.492,0,0,0,2
João Dourado,0.505,0,0,0,2
Nordestina,0.518,0,0,0,2
São Bento Abade,0.521,0,0,0,2
Pontes e Lacerda,0.505,0,0,0,2
Terra Roxa,0.495,0,0,0,2
Alto Taquari,0.53,0,0,0,2
São Bentinho,0.487,0,0,0,2
Maragogipe,0.503,0,0,0,2
Tanabi,0.501,0,0,0,2
Porto Amazonas,0.5,0,0,0,2
Florânia,0.501,0,0,0,2
Coaraci,0.49,0,0,0,2
