MUNICIPIO,Y,X,W1,W2,N
Carolina,0.513,0.5,0,1,4
Glorinha,0.513,0.5,0.5,0.5,4
Jaguariaíva,0.494,0.5,1,0.3333333333,4
São Francisco,0.507,0,0,0,4
Carandaí,0.495,0,0,0,4
Santo Cristo,0.5,0,0,0,4
São José de Mipibu,0.499,0,0,0,4
Acaraú,0.506,0,0,0,4
Cambará,0.488,0,0,0,4
Santa Maria de Jetibá,0.513,0.25,0.5,0,4
Santo Antônio do Sudoeste,0.49,0,0,0,4
Boqueirão,0.493,0,0,0,4
Eldorado,0.495,0.25,0,0.5,4
Angicos,0.49,0,0,0,4
Pedras de Fogo,0.498,0.25,0,0.5,4
Paranaíba,0.497,0,0,0,4
Concórdia do Pará,0.517,0,0,0,4
Paraíso do Norte,0.497,0.25,1,0,4
Cacequi,0.5,0.25,0.5,0,4
Jaíba,0.516,0,0,0,4
Caibi,0.505,0,0,0,4
Itapagé,0.496,0,0,0,4
Campina Grande do Sul,0.496,0,0,0,4
Caconde,0.501,0.5,0.3333333333,1,4
Santo Antônio,0.5,0.25,0,0.5,4
Rosário do Ivaí,0.507,0,0,0,4
Santa Izabel do Oeste,0.505,0.25,0,1,4
Goioerê,0.483,0,0,0,4
Jaru,0.5,0,0,0,4
Monte Mor,0.5,0.25,0,0.5,4
Extrema,0.504,0,0,0,4
Joanópolis,0.504,0,0,0,4
Guaraciaba,0.505,0.25,0.3333333333,0,4
Rebouças,0.508,0,0,0,4
Buriti Alegre,0.501,0.25,0,0.5,4
São Bento do Sapucaí,0.504,0,0,0,4
Curiúva,0.511,0.25,0,0.5,4
Pedro Osório,0.49,0,0,0,4
Rialma,0.498,0,0,0,4
Brasiléia,0.516,0.25,0,0.3333333333,4
Catanduvas,0.509,0,0,0,4
Tocantins,0.499,0.5,0.5,0.5,4
Muricilândia,0.526,0,0,0,4
Bilac,0.495,0,0,0,4
Mateus Leme,0.496,0,0,0,4
Camargo,0.498,0.25,0.3333333333,0,4
Areiópolis,0.516,0.25,0,0.5,4
Pouso Redondo,0.507,0,0,0,4
Iturama,0.502,0.25,0.3333333333,0,4
Garuva,0.511,0.25,0,0.5,4
Jardinópolis,0.503,0,0,0,4
Maragogi,0.505,0.5,0,0.6666666667,4
Cambuquira,0.494,0.25,0,0.5,4
Pedra Branca,0.494,0,0,0,4
Alumínio,0.505,0.25,0,0.3333333333,4
Carmo de Minas,0.502,0.25,0.3333333333,0,4
Santa Lúcia,0.501,0,0,0,4
Salesópolis,0.506,0.25,0,0.3333333333,4
Estiva,0.517,0,0,0,4
Coração de Jesus,0.506,0.25,0,1,4
Paraty,0.505,0,0,0,4
São Sepé,0.495,0,0,0,4
Pombal,0.479,0,0,0,4
Moreno,0.488,0,0,0,4
Iúna,0.499,0,0,0,4
Arealva,0.51,0,0,0,4
Nova Bassano,0.507,0.25,0.3333333333,0,4
Nortelândia,0.514,0,0,0,4
São Luís do Paraitinga,0.512,0,0,0,4
Araquari,0.51,0,0,0,4
Iracemápolis,0.502,0,0,0,4
Sapé,0.492,0,0,0,4
Sales Oliveira,0.496,0,0,0,4
Santo Amaro da Imperatriz,0.504,0.25,0.3333333333,0,4
Itaipulândia,0.504,0,0,0,4
Itaporanga d'Ajuda,0.499,0.25,0,1,4
Quatro Barras,0.502,0.5,0.3333333333,1,4
Bom Jesus do Itabapoana,0.486,0,0,0,4
Maripá,0.5,0,0,0,4
Água Santa,0.505,0.25,0.3333333333,0,4
Tupã,0.484,0,0,0,4
Schroeder,0.509,0,0,0,4
Campo Maior,0.482,0.25,0,0.5,4
Lauro Muller,0.5,0,0,0,4
Parapuã,0.51,0,0,0,4
Mineiros do Tietê,0.498,0,0,0,4
Itaberaba,0.486,0,0,0,4
São Miguel dos Campos,0.487,0,0,0,4
Aimorés,0.483,0,0,0,4
Santa Bárbara,0.49,0.25,0,0.5,4
Glória,0.5,0,0,0,4
Rio Branco do Sul,0.507,0,0,0,4
Arroio do Sal,0.495,0,0,0,4
Senhor do Bonfim,0.484,0.25,0.3333333333,0,4
Catas Altas,0.493,0,0,0,4
Victor Graeff,0.498,0.25,0.3333333333,0,4
Brejo,0.506,0,0,0,4
Nova Iorque,0.508,0,0,0,4
Morretes,0.506,0,0,0,4
Roca Sales,0.495,0,0,0,4
Ituverava,0.488,0,0,0,4
Morro do Chapéu,0.503,0,0,0,4
São Domingos do Prata,0.486,0,0,0,4
Jaguaré,0.505,0.25,0,0.5,4
Miracatu,0.506,0.25,0,1,4
Álvares Machado,0.495,0.5,0,0.6666666667,4
Ipameri,0.503,0.25,0,0.5,4
Buritizeiro,0.503,0.25,0.3333333333,0,4
Agudos,0.495,0,0,0,4
Umarizal,0.491,0,0,0,4
Palmital,0.489,0,0,0,4
Monte Belo,0.521,0.25,0.5,0,4
Vigia,0.513,0.25,0,1,4
Campo do Meio,0.508,0.25,0.3333333333,0,4
Desterro,0.487,0,0,0,4
Monte Alegre de Minas,0.512,0.25,1,0,4
Riachuelo,0.487,0,0,0,4
Manga,0.494,0.25,0,0.5,4
Caaporã,0.496,0,0,0,4
Picuí,0.491,0,0,0,4
Aguaí,0.504,0,0,0,4
Santa Rosa de Viterbo,0.494,0.25,0.5,0,4
Bataguassu,0.509,0.25,0.3333333333,0,4
Nova Santa Rita,0.504,0,0,0,4
Bom Retiro do Sul,0.493,0,0,0,4
Tomé-Açu,0.519,0,0,0,4
Gravatal,0.497,0.25,0,0.3333333333,4
Sanharó,0.49,0,0,0,4
Itapiranga,0.51,0,0,0,4
Jarinu,0.503,0.25,0,0.3333333333,4
Espírito Santo,0.508,0,0,0,4
Santa Fé,0.491,0,0,0,4
São Raimundo Nonato,0.492,0,0,0,4
Nova Russas,0.485,0,0,0,4
Alto Feliz,0.514,0,0,0,4
Catende,0.484,0,0,0,4
Jacobina,0.484,0,0,0,4
Ibiúna,0.509,0,0,0,4
Pereiras,0.508,0,0,0,4
Terra Roxa,0.495,0,0,0,4
Ingá,0.486,0,0,0,4
Atilio Vivacqua,0.508,0.3333333333,0,0.5,3
Pedra Azul,0.493,0,0,0,3
Eldorado dos Carajás,0.529,0,0,0,3
Bambuí,0.495,0.3333333333,0,0.5,3
Horizonte,0.499,0.3333333333,0.5,0,3
Caetanópolis,0.501,0,0,0,3
Presidente Getúlio,0.497,0,0,0,3
São João do Sul,0.504,0,0,0,3
Caculé,0.501,0.6666666667,1,0,3
Fazenda Vilanova,0.502,0.3333333333,0,1,3
Pontalina,0.501,0.3333333333,0.5,0,3
Baependi,0.501,0.3333333333,0,0.5,3
Paraibuna,0.508,0,0,0,3
Guapé,0.525,0.3333333333,0,0.5,3
São Brás,0.496,0.3333333333,0,1,3
Pequeri,0.494,0,0,0,3
Rubiácea,0.51,0,0,0,3
Confresa,0.531,0,0,0,3
Salto Veloso,0.509,0,0,0,3
Pato Bragado,0.491,0.3333333333,0.5,0,3
São José do Vale do Rio Preto,0.501,0,0,0,3
Rondon do Pará,0.517,0.3333333333,0,1,3
Pancas,0.511,0.3333333333,0,0.5,3
Assis Chateaubriand,0.49,0,0,0,3
Monte Sião,0.503,0.3333333333,0.5,0,3
Estação,0.491,0,0,0,3
Bueno Brandão,0.52,0.3333333333,0.5,0,3
Palmeiras,0.496,0,0,0,3
São Miguel,0.477,0,0,0,3
Almeirim,0.52,0,0,0,3
Altônia,0.495,0,0,0,3
São João do Itaperiú,0.521,0.3333333333,0,0.5,3
Santo Antônio das Missões,0.498,0,0,0,3
Cruzília,0.497,0,0,0,3
Cairu,0.51,0,0,0,3
São Joaquim,0.501,0.3333333333,0,0.5,3
Feliz Deserto,0.49,0,0,0,3
Matupá,0.519,0,0,0,3
Arroio do Meio,0.498,0,0,0,3
Anastácio,0.5,0,0,0,3
Capinópolis,0.512,0,0,0,3
Ipaussu,0.505,0.6666666667,0.5,1,3
Engenheiro Paulo de Frontin,0.487,0,0,0,3
Luiz Alves,0.516,0,0,0,3
Ipuaçu,0.511,0.3333333333,1,0,3
Lagoa Seca,0.492,0,0,0,3
Céu Azul,0.491,0.3333333333,1,0,3
Coronel Bicaco,0.491,0,0,0,3
Colinas do Tocantins,0.496,0,0,0,3
Entre Folhas,0.497,0,0,0,3
Paraopeba,0.493,0,0,0,3
Ipanguaçu,0.505,0,0,0,3
Tio Hugo,0.504,0,0,0,3
Engenheiro Coelho,0.524,0,0,0,3
Jijoca de Jericoacoara,0.501,0,0,0,3
Macaparana,0.488,0.3333333333,0,0.5,3
Montanha,0.503,0.3333333333,0,0.5,3
Cordeirópolis,0.503,0,0,0,3
Sete Barras,0.514,0,0,0,3
Mari,0.49,0,0,0,3
Santo Augusto,0.488,0,0,0,3
Rio Pomba,0.497,0,0,0,3
Presidente Bernardes,0.493,0.3333333333,0,1,3
Alagoa Nova,0.496,0.3333333333,0,0.5,3
Mato Grosso,0.499,0,0,0,3
Borda da Mata,0.507,0,0,0,3
Regente Feijó,0.497,0,0,0,3
Conceição do Mato Dentro,0.503,0,0,0,3
Coronel Vivida,0.488,0.3333333333,0,1,3
Tapira,0.5,0,0,0,3
Duartina,0.487,0.3333333333,0,0.5,3
Oliveira dos Brejinhos,0.51,0,0,0,3
Itaquiraí,0.522,0,0,0,3
Pastos Bons,0.508,0,0,0,3
Itapuranga,0.495,0,0,0,3
Jacinto Machado,0.496,0,0,0,3
Cedro,0.494,0.3333333333,0,1,3
Itaberá,0.505,0,0,0,3
Porto Xavier,0.502,0,0,0,3
Caetité,0.493,0,0,0,3
Três Barras,0.5,0,0,0,3
Itarana,0.501,0.3333333333,0,0.5,3
Monte Azul Paulista,0.501,0.3333333333,0,1,3
São Pedro,0.487,0,0,0,3
Pirangi,0.508,0.3333333333,0,1,3
Balneário Gaivota,0.497,0.3333333333,0,1,3
Ibirá,0.497,0,0,0,3
Segredo,0.517,0.3333333333,0,0.5,3
Jandaia do Sul,0.487,0,0,0,3
Bocaina,0.498,0,0,0,3
Quatiguá,0.49,0.3333333333,0,0.5,3
Artur Nogueira,0.5,0,0,0,3
Turmalina,0.508,0.3333333333,0.5,0,3
Maria Helena,0.503,0,0,0,3
Campo Novo do Parecis,0.526,0,0,0,3
Treze Tílias,0.497,0,0,0,3
Capela de Santana,0.504,0,0,0,3
Planalto,0.494,0.3333333333,0.5,0,3
Arroio do Tigre,0.505,0,0,0,3
Guaraciaba do Norte,0.494,0,0,0,3
Paraguaçu,0.503,0,0,0,3
Raposos,0.481,0,0,0,3
São Paulo de Olivença,0.518,0,0,0,3
Conceição do Castelo,0.508,0,0,0,3
Ilha Grande,0.511,0,0,0,3
Ibotirama,0.504,0,0,0,3
Alto Bela Vista,0.501,0,0,0,3
Guajará-Mirim,0.503,1,1,1,3
Conceição,0.497,0,0,0,3
Igarapava,0.495,0,0,0,3
Redentora,0.51,0,0,0,3
Capitólio,0.509,0,0,0,3
Águas Formosas,0.504,0,0,0,3
Cândido de Abreu,0.513,0,0,0,3
Rio Tinto,0.492,0,0,0,3
Abadia de Goiás,0.49,0,0,0,3
Meruoca,0.502,0,0,0,3
Alcobaça,0.508,0,0,0,3
Ibatiba,0.505,0,0,0,3
Jequitinhonha,0.509,0,0,0,3
Codó,0.486,0.3333333333,0,0.5,3
Itarema,0.516,0,0,0,3
Iperó,0.537,0,0,0,3
Abaetetuba,0.508,0.3333333333,1,0,3
Rio Piracicaba,0.489,0,0,0,3
Maravilha,0.494,0,0,0,3
Coari,0.52,0,0,0,3
Bom Retiro,0.505,0,0,0,3
Ubaporanga,0.505,0,0,0,3
Paulo Lopes,0.509,0.3333333333,0.5,0,3
Comodoro,0.516,0.3333333333,1,0,3
Terra Nova,0.486,0.3333333333,0.5,0,3
Quatro Pontes,0.487,0,0,0,3
Milhã,0.499,0,0,0,3
Holambra,0.507,0,0,0,3
Morada Nova,0.502,0,0,0,3
Acopiara,0.501,0,0,0,3
Buritis,0.508,0,0,0,3
Feijó,0.516,0,0,0,3
Tarabai,0.498,0,0,0,3
Pouso Alto,0.505,0,0,0,3
Campestre,0.52,0,0,0,3
Terra Boa,0.496,0,0,0,3
São Domingos do Sul,0.502,0,0,0,3
Parelhas,0.489,0,0,0,3
Perdões,0.492,0,0,0,3
Monte Azul,0.493,0.3333333333,0.5,0,3
Alpinópolis,0.514,0,0,0,3
Eugenópolis,0.505,0.3333333333,1,0,3
Iretama,0.512,0,0,0,3
Ribeira do Pombal,0.492,0,0,0,3
Ribeirão Bonito,0.503,0,0,0,3
Coaraci,0.49,0,0,0,3
São Bentinho,0.487,0,0,0,3
Caarapó,0.501,0,0,0,3
Centenário,0.52,0,0,0,3
Florânia,0.501,0,0,0,3
Breves,0.515,0,0,0,3
Casa Nova,0.51,0.3333333333,0.5,0,3
Águas da Prata,0.494,0,0,0,3
Indianópolis,0.522,0,0,0,2
Pitangueiras,0.51,0,0,0,2
São Desidério,0.525,0,0,0,2
Santa Ernestina,0.512,0,0,0,2
Iepê,0.495,0,0,0,2
Taguaí,0.497,0.5,0,1,2
Jandaia,0.515,0,0,0,2
Chaves,0.532,0,0,0,2
Brotas,0.496,0,0,0,2
Terra de Areia,0.502,0,0,0,2
Abadiânia,0.513,0.5,1,0,2
Querência,0.531,0,0,0,2
Paulistana,0.484,0,0,0,2
Saboeiro,0.493,0.5,0,1,2
São Thomé das Letras,0.532,0,0,0,2
Faxinal dos Guedes,0.503,0,0,0,2
Américo Brasiliense,0.503,0.5,0,1,2
Prudente de Morais,0.495,0,0,0,2
Encruzilhada,0.521,0,0,0,2
Silvianópolis,0.519,0.5,1,0,2
São Sebastião do Anta,0.509,0.5,0,1,2
Central,0.511,0,0,0,2
Posse,0.507,0,0,0,2
Bela Vista de Minas,0.482,0,0,0,2
Água Doce do Norte,0.506,0,0,0,2
São Miguel das Missões,0.523,0.5,1,0,2
Mirangaba,0.502,0.5,1,0,2
Salete,0.512,0,0,0,2
Santa Maria do Herval,0.512,0,0,0,2
Brasília de Minas,0.5,0,0,0,2
Uruçuca,0.497,0,0,0,2
Dores do Indaiá,0.487,0,0,0,2
Belo Oriente,0.497,0.5,0,1,2
Ouvidor,0.514,0,0,0,2
Abre Campo,0.501,0,0,0,2
Costa Rica,0.52,0,0,0,2
São Pedro dos Ferros,0.494,0,0,0,2
Dom Cavati,0.487,0,0,0,2
Arco-Íris,0.504,0,0,0,2
Almino Afonso,0.513,0,0,0,2
Avanhandava,0.553,0,0,0,2
São Bento do Una,0.499,0,0,0,2
Acreúna,0.512,0,0,0,2
Guamaré,0.502,0,0,0,2
Trizidela do Vale,0.482,0,0,0,2
Tuparendi,0.485,0.5,0,1,2
Paiva,0.502,0,0,0,2
Brejo Santo,0.485,0,0,0,2
Serrania,0.504,0.5,1,0,2
Castilho,0.499,0,0,0,2
Santa Isabel do Pará,0.524,0,0,0,2
Ipuã,0.51,0,0,0,2
Itamonte,0.506,0,0,0,2
Lábrea,0.521,0,0,0,2
Sud Mennucci,0.503,0,0,0,2
Baía Formosa,0.505,0,0,0,2
Rio de Contas,0.479,0.5,0,1,2
Condor,0.491,0,0,0,2
São José do Inhacorá,0.511,0.5,0,1,2
Niquelândia,0.512,0,0,0,2
Arara,0.48,0.5,0,1,2
Espinosa,0.492,0,0,0,2
Queimadas,0.499,0,0,0,2
Guaraçaí,0.497,0,0,0,2
Itapicuru,0.51,0,0,0,2
São Francisco de Assis,0.493,0,0,0,2
Barra de Guabiraba,0.51,0,0,0,2
Jacaré dos Homens,0.493,0,0,0,2
Piracanjuba,0.508,0.5,0,1,2
Monte Alegre do Sul,0.501,0,0,0,2
São Miguel do Iguaçu,0.499,0,0,0,2
Chapadão do Lageado,0.516,0.5,0,1,2
Equador,0.508,0.5,0,1,2
Abaeté,0.495,0,0,0,2
Ladário,0.501,0.5,0,1,2
Camocim,0.495,0.5,0,1,2
Ouro Verde,0.496,0,0,0,2
Porangaba,0.514,0.5,1,0,2
São Vendelino,0.511,0,0,0,2
Treviso,0.507,0.5,0,1,2
Laje do Muriaé,0.501,0.5,1,0,2
Água Clara,0.523,0,0,0,2
Medina,0.498,0,0,0,2
Muçum,0.48,0,0,0,2
Assunção,0.505,0,0,0,2
Munhoz de Melo,0.5,0,0,0,2
Kaloré,0.508,0,0,0,2
Morro Redondo,0.504,0,0,0,2
Ijaci,0.506,0,0,0,2
Peabiru,0.494,0,0,0,2
Lavínia,0.704,0,0,0,2
Lebon Régis,0.514,0,0,0,2
Santa Mariana,0.496,0,0,0,2
Dom Pedro de Alcântara,0.526,0,0,0,2
Juquiá,0.506,0,0,0,2
Barbosa Ferraz,0.502,0,0,0,2
Rondinha,0.493,0,0,0,2
Passa Tempo,0.504,0,0,0,2
Pontal,0.526,0,0,0,2
Terra Rica,0.5,0,0,0,2
Chapada dos Guimarães,0.522,0.5,1,0,2
Barra,0.51,0,0,0,2
Pirapozinho,0.489,0,0,0,2
São Ludgero,0.512,0,0,0,2
Mato Leitão,0.501,0.5,1,0,2
Camutanga,0.501,0,0,0,2
Canelinha,0.507,0,0,0,2
Raul Soares,0.492,0,0,0,2
Tupanciretã,0.488,0,0,0,2
Angatuba,0.506,0,0,0,2
Pocinhos,0.499,0,0,0,2
Meleiro,0.494,0,0,0,2
Campestre do Maranhão,0.51,0,0,0,2
Itambacuri,0.484,0,0,0,2
Marechal Floriano,0.509,0,0,0,2
Candiota,0.511,0,0,0,2
Novo Mundo,0.534,0,0,0,2
Machadinho,0.5,0,0,0,2
Padre Bernardo,0.506,0,0,0,2
Imbé de Minas,0.513,0,0,0,2
Santa Brígida,0.512,0,0,0,2
Coração de Maria,0.484,0,0,0,2
Pratinha,0.52,0,0,0,2
Buritama,0.502,0,0,0,2
Icaraí de Minas,0.518,0,0,0,2
Bela Vista,0.506,0,0,0,2
Mimoso do Sul,0.504,0.5,0,1,2
Jardim Alegre,0.509,0.5,1,0,2
Corguinho,0.541,0,0,0,2
Malacacheta,0.488,0,0,0,2
Minas Novas,0.499,0.5,0,1,2
Mirante do Paranapanema,0.508,0,0,0,2
Jacutinga,0.498,0,0,0,2
São João do Polêsine,0.483,0,0,0,2
Campos Sales,0.479,0,0,0,2
Pirapetinga,0.493,0,0,0,2
Guanhães,0.486,0.5,0,1,2
Periquito,0.491,0,0,0,2
Entre Rios,0.492,0,0,0,2
Serra do Mel,0.524,0.5,0,1,2
Restinga Seca,0.493,0,0,0,2
Dom Aquino,0.517,0,0,0,2
Bela Vista de Goiás,0.514,0,0,0,2
Sumé,0.494,0,0,0,2
Itaguara,0.507,0,0,0,2
Corupá,0.506,0,0,0,2
Bom Princípio do Piauí,0.518,0,0,0,2
Taperoá,0.511,0,0,0,2
Ajuricaba,0.494,0,0,0,2
Itajuípe,0.496,0,0,0,2
Planaltina do Paraná,0.506,0,0,0,2
Santa Vitória,0.519,0.5,0,1,2
Nova Esperança,0.489,0,0,0,2
Itirapina,0.59,0,0,0,2
Ivinhema,0.504,0,0,0,2
Faxinal,0.492,0,0,0,2
Varjota,0.495,0,0,0,2
Fartura,0.485,0,0,0,2
Itambaracá,0.502,0.5,0,1,2
Pongaí,0.515,0,0,0,2
São Jerônimo da Serra,0.516,0,0,0,2
Abelardo Luz,0.505,0.5,0,1,2
Camocim de São Félix,0.487,0,0,0,2
Cabrobó,0.488,0,0,0,2
Saudade do Iguaçu,0.505,0,0,0,2
Conceição do Rio Verde,0.503,0,0,0,2
Acrelândia,0.526,0,0,0,2
Mercedes,0.5,0,0,0,2
Barroso,0.487,0,0,0,2
Pindoretama,0.5,0,0,0,2
Exu,0.49,0,0,0,2
Hulha Negra,0.517,0,0,0,2
Barreira,0.497,0,0,0,2
Caravelas,0.508,0,0,0,2
Campinaçu,0.53,0,0,0,2
Potim,0.566,0,0,0,2
Corumbá de Goiás,0.523,0,0,0,2
Serra do Navio,0.533,0,0,0,2
Uruçuí,0.492,0,0,0,2
Francisco Sá,0.52,0,0,0,2
Catarina,0.496,0,0,0,2
Nova Olímpia,0.517,0,0,0,2
Montalvânia,0.504,0,0,0,2
Simonésia,0.517,0,0,0,2
Piên,0.513,0,0,0,2
Tapurah,0.583,0,0,0,2
Ubatã,0.499,0.5,1,0,2
Campo Redondo,0.497,0.5,0,1,2
Ourilândia do Norte,0.522,0,0,0,2
São Bento Abade,0.521,0,0,0,2
João Dourado,0.505,0,0,0,2
Barra do Corda,0.503,0.5,0,1,2
Pimenta Bueno,0.504,0,0,0,2
Nordestina,0.518,0,0,0,2
Campo Erê,0.5,0,0,0,2
Pontes e Lacerda,0.505,0,0,0,2
Ibipitanga,0.497,0,0,0,2
Anicuns,0.514,0,0,0,2
Porto Mauá,0.497,0,0,0,2
Porto Amazonas,0.5,0,0,0,2
Presidente Médici,0.507,0,0,0,2
Tanabi,0.501,0,0,0,2
Maragogipe,0.503,0,0,0,2
